id,attack_cat
64154,Reconnaissance
64155,Exploits
64156,Generic
64157,DoS
64158,Normal
64159,Shellcode
64160,Normal
64161,Exploits
64162,DoS
64163,Normal
64164,Exploits
64165,Normal
64166,Exploits
64167,Normal
64168,Reconnaissance
64169,Fuzzers
64170,Normal
64171,Normal
64172,Normal
64173,Analysis
64174,Generic
64175,Normal
64176,Normal
64177,DoS
64178,Normal
64179,Exploits
64180,Generic
64181,Exploits
64182,Fuzzers
64183,Generic
64184,Generic
64185,Exploits
64186,Exploits
64187,Exploits
64188,Exploits
64189,Fuzzers
64190,Normal
64191,Normal
64192,Generic
64193,Fuzzers
64194,Fuzzers
64195,Exploits
64196,Generic
64197,Generic
64198,Fuzzers
64199,Generic
64200,Normal
64201,Generic
64202,Fuzzers
64203,Exploits
64204,Normal
64205,Normal
64206,Normal
64207,Reconnaissance
64208,Normal
64209,Generic
64210,Normal
64211,Generic
64212,Exploits
64213,DoS
64214,Analysis
64215,Normal
64216,Exploits
64217,Normal
64218,Generic
64219,Exploits
64220,Normal
64221,Generic
64222,Normal
64223,DoS
64224,Normal
64225,DoS
64226,Analysis
64227,Fuzzers
64228,Fuzzers
64229,Normal
64230,DoS
64231,Generic
64232,Exploits
64233,Normal
64234,Generic
64235,Generic
64236,Generic
64237,Generic
64238,Shellcode
64239,Normal
64240,DoS
64241,Analysis
64242,Generic
64243,Fuzzers
64244,Fuzzers
64245,Reconnaissance
64246,Exploits
64247,Fuzzers
64248,Generic
64249,Normal
64250,Reconnaissance
64251,Generic
64252,Generic
64253,Generic
64254,Normal
64255,Normal
64256,Exploits
64257,Exploits
64258,Exploits
64259,Fuzzers
64260,Generic
64261,Exploits
64262,DoS
64263,Normal
64264,Exploits
64265,Normal
64266,DoS
64267,Generic
64268,Normal
64269,DoS
64270,Reconnaissance
64271,Generic
64272,Normal
64273,Normal
64274,Fuzzers
64275,Normal
64276,Normal
64277,Normal
64278,Normal
64279,Normal
64280,Exploits
64281,Normal
64282,Generic
64283,Normal
64284,Fuzzers
64285,Normal
64286,Exploits
64287,Normal
64288,Normal
64289,Fuzzers
64290,Generic
64291,Exploits
64292,Reconnaissance
64293,DoS
64294,Normal
64295,Reconnaissance
64296,Exploits
64297,Reconnaissance
64298,Normal
64299,Reconnaissance
64300,Normal
64301,Exploits
64302,Generic
64303,Normal
64304,Normal
64305,Exploits
64306,Exploits
64307,Normal
64308,Normal
64309,Fuzzers
64310,DoS
64311,Reconnaissance
64312,Exploits
64313,Fuzzers
64314,Fuzzers
64315,Normal
64316,Normal
64317,Generic
64318,Normal
64319,Normal
64320,Generic
64321,Generic
64322,Generic
64323,Exploits
64324,Normal
64325,Exploits
64326,Normal
64327,Normal
64328,Generic
64329,Normal
64330,Exploits
64331,Exploits
64332,Exploits
64333,Exploits
64334,Normal
64335,Reconnaissance
64336,Normal
64337,Normal
64338,Generic
64339,Fuzzers
64340,DoS
64341,Generic
64342,Fuzzers
64343,Fuzzers
64344,DoS
64345,Reconnaissance
64346,Reconnaissance
64347,Generic
64348,DoS
64349,Generic
64350,Normal
64351,Exploits
64352,Normal
64353,Normal
64354,Fuzzers
64355,Normal
64356,Generic
64357,Fuzzers
64358,Normal
64359,Exploits
64360,Normal
64361,Exploits
64362,Normal
64363,Exploits
64364,Normal
64365,Generic
64366,Exploits
64367,Normal
64368,Fuzzers
64369,Exploits
64370,Exploits
64371,Reconnaissance
64372,Generic
64373,Generic
64374,Normal
64375,Exploits
64376,Generic
64377,Reconnaissance
64378,Normal
64379,Generic
64380,Normal
64381,Normal
64382,Normal
64383,DoS
64384,Generic
64385,Fuzzers
64386,Generic
64387,Fuzzers
64388,Normal
64389,Normal
64390,Shellcode
64391,DoS
64392,Exploits
64393,Exploits
64394,Generic
64395,Normal
64396,Generic
64397,Normal
64398,Normal
64399,Normal
64400,Fuzzers
64401,Exploits
64402,Fuzzers
64403,Normal
64404,Fuzzers
64405,Exploits
64406,DoS
64407,Normal
64408,Fuzzers
64409,Reconnaissance
64410,Generic
64411,Generic
64412,Generic
64413,Exploits
64414,Exploits
64415,Normal
64416,Normal
64417,Generic
64418,Backdoor
64419,Fuzzers
64420,Generic
64421,Normal
64422,Reconnaissance
64423,Generic
64424,Exploits
64425,Normal
64426,Fuzzers
64427,Normal
64428,Reconnaissance
64429,Generic
64430,Generic
64431,Generic
64432,Reconnaissance
64433,Exploits
64434,Normal
64435,Fuzzers
64436,Fuzzers
64437,Normal
64438,Fuzzers
64439,DoS
64440,Exploits
64441,Fuzzers
64442,Fuzzers
64443,Analysis
64444,Exploits
64445,Generic
64446,Normal
64447,Exploits
64448,Normal
64449,Normal
64450,Reconnaissance
64451,Reconnaissance
64452,DoS
64453,DoS
64454,Normal
64455,Exploits
64456,Fuzzers
64457,Normal
64458,Shellcode
64459,Fuzzers
64460,Normal
64461,Generic
64462,Fuzzers
64463,Generic
64464,Normal
64465,Exploits
64466,Generic
64467,Generic
64468,Generic
64469,Backdoor
64470,Fuzzers
64471,Exploits
64472,Fuzzers
64473,Normal
64474,Exploits
64475,Exploits
64476,Reconnaissance
64477,Reconnaissance
64478,Backdoor
64479,Backdoor
64480,Generic
64481,Normal
64482,Analysis
64483,DoS
64484,Generic
64485,Exploits
64486,Exploits
64487,Exploits
64488,Exploits
64489,DoS
64490,Exploits
64491,Exploits
64492,Normal
64493,Exploits
64494,Fuzzers
64495,Normal
64496,Normal
64497,Normal
64498,Generic
64499,Analysis
64500,Exploits
64501,Reconnaissance
64502,Fuzzers
64503,Normal
64504,Normal
64505,Normal
64506,Normal
64507,Normal
64508,Generic
64509,Normal
64510,Generic
64511,Generic
64512,Normal
64513,Normal
64514,Normal
64515,Normal
64516,Normal
64517,Normal
64518,Normal
64519,Generic
64520,Generic
64521,Normal
64522,DoS
64523,Fuzzers
64524,Exploits
64525,Normal
64526,Normal
64527,Generic
64528,Fuzzers
64529,Generic
64530,Fuzzers
64531,Generic
64532,DoS
64533,Reconnaissance
64534,Exploits
64535,Normal
64536,Generic
64537,Normal
64538,Normal
64539,Normal
64540,Normal
64541,Shellcode
64542,Normal
64543,DoS
64544,Generic
64545,Exploits
64546,Normal
64547,Normal
64548,DoS
64549,Normal
64550,Generic
64551,Generic
64552,Generic
64553,Exploits
64554,Exploits
64555,Fuzzers
64556,DoS
64557,Generic
64558,Normal
64559,Normal
64560,DoS
64561,Fuzzers
64562,Generic
64563,Backdoor
64564,Fuzzers
64565,Exploits
64566,Reconnaissance
64567,Generic
64568,Reconnaissance
64569,Exploits
64570,Normal
64571,Generic
64572,Fuzzers
64573,Normal
64574,Exploits
64575,Normal
64576,Generic
64577,Fuzzers
64578,Generic
64579,Generic
64580,Exploits
64581,Exploits
64582,Exploits
64583,Reconnaissance
64584,DoS
64585,Normal
64586,Reconnaissance
64587,Exploits
64588,Backdoor
64589,Shellcode
64590,DoS
64591,Generic
64592,Normal
64593,Normal
64594,DoS
64595,Fuzzers
64596,Normal
64597,DoS
64598,Normal
64599,Exploits
64600,Generic
64601,Normal
64602,Fuzzers
64603,Generic
64604,Generic
64605,Generic
64606,Exploits
64607,Reconnaissance
64608,Generic
64609,Analysis
64610,Reconnaissance
64611,Generic
64612,Normal
64613,Fuzzers
64614,Normal
64615,Normal
64616,Exploits
64617,Exploits
64618,DoS
64619,Generic
64620,Normal
64621,Reconnaissance
64622,Generic
64623,Exploits
64624,DoS
64625,DoS
64626,Generic
64627,Exploits
64628,Generic
64629,Normal
64630,Exploits
64631,Generic
64632,Exploits
64633,Generic
64634,Generic
64635,DoS
64636,Fuzzers
64637,Generic
64638,Normal
64639,Generic
64640,Generic
64641,Fuzzers
64642,Normal
64643,Normal
64644,Exploits
64645,Normal
64646,Generic
64647,Fuzzers
64648,Generic
64649,Exploits
64650,Exploits
64651,Generic
64652,Normal
64653,Generic
64654,Generic
64655,Generic
64656,Normal
64657,Exploits
64658,Exploits
64659,Fuzzers
64660,Normal
64661,Fuzzers
64662,Fuzzers
64663,Normal
64664,Normal
64665,Reconnaissance
64666,Normal
64667,Reconnaissance
64668,Exploits
64669,DoS
64670,DoS
64671,Exploits
64672,Normal
64673,DoS
64674,Generic
64675,Exploits
64676,Exploits
64677,Exploits
64678,Normal
64679,Shellcode
64680,Reconnaissance
64681,Exploits
64682,Normal
64683,Normal
64684,Normal
64685,Fuzzers
64686,Generic
64687,Generic
64688,Normal
64689,Normal
64690,DoS
64691,Fuzzers
64692,Normal
64693,Fuzzers
64694,Generic
64695,Normal
64696,Reconnaissance
64697,Generic
64698,DoS
64699,Fuzzers
64700,Generic
64701,Normal
64702,Generic
64703,Fuzzers
64704,Normal
64705,Exploits
64706,Fuzzers
64707,Generic
64708,Exploits
64709,Normal
64710,Generic
64711,Exploits
64712,Fuzzers
64713,Normal
64714,DoS
64715,Generic
64716,Normal
64717,Normal
64718,Normal
64719,Generic
64720,Exploits
64721,Exploits
64722,Generic
64723,Generic
64724,Exploits
64725,Exploits
64726,Generic
64727,Normal
64728,Exploits
64729,Normal
64730,Normal
64731,Fuzzers
64732,Normal
64733,Generic
64734,Normal
64735,Generic
64736,Fuzzers
64737,Generic
64738,Exploits
64739,Normal
64740,Generic
64741,DoS
64742,Normal
64743,Generic
64744,Normal
64745,Normal
64746,Generic
64747,Fuzzers
64748,Exploits
64749,DoS
64750,Generic
64751,Exploits
64752,Fuzzers
64753,Normal
64754,Normal
64755,Generic
64756,Reconnaissance
64757,Normal
64758,Shellcode
64759,Normal
64760,Generic
64761,Normal
64762,Exploits
64763,Fuzzers
64764,Fuzzers
64765,Generic
64766,Generic
64767,Generic
64768,Normal
64769,Fuzzers
64770,Exploits
64771,Normal
64772,Normal
64773,Generic
64774,Exploits
64775,Fuzzers
64776,Generic
64777,Normal
64778,Fuzzers
64779,Reconnaissance
64780,Exploits
64781,Normal
64782,Exploits
64783,Generic
64784,Generic
64785,Exploits
64786,Normal
64787,Normal
64788,Fuzzers
64789,Generic
64790,Normal
64791,Reconnaissance
64792,Normal
64793,Normal
64794,Normal
64795,Normal
64796,Fuzzers
64797,Normal
64798,Fuzzers
64799,Generic
64800,Generic
64801,Exploits
64802,Normal
64803,Normal
64804,Exploits
64805,Fuzzers
64806,Normal
64807,Exploits
64808,Normal
64809,Normal
64810,Exploits
64811,Fuzzers
64812,Normal
64813,Normal
64814,Exploits
64815,Normal
64816,DoS
64817,Generic
64818,Fuzzers
64819,Generic
64820,Normal
64821,Exploits
64822,Exploits
64823,Normal
64824,Exploits
64825,Normal
64826,Generic
64827,Exploits
64828,Normal
64829,Normal
64830,Exploits
64831,Normal
64832,Generic
64833,Generic
64834,Exploits
64835,Exploits
64836,Backdoor
64837,Generic
64838,Normal
64839,Normal
64840,Generic
64841,Normal
64842,Exploits
64843,Exploits
64844,Normal
64845,Exploits
64846,Normal
64847,Generic
64848,Fuzzers
64849,Normal
64850,Fuzzers
64851,Exploits
64852,Analysis
64853,Generic
64854,Fuzzers
64855,Normal
64856,Exploits
64857,Exploits
64858,Generic
64859,Normal
64860,Exploits
64861,Normal
64862,Exploits
64863,Generic
64864,Normal
64865,Fuzzers
64866,Normal
64867,Reconnaissance
64868,Normal
64869,Normal
64870,Exploits
64871,Fuzzers
64872,Exploits
64873,Fuzzers
64874,Normal
64875,Exploits
64876,Fuzzers
64877,Exploits
64878,Generic
64879,Generic
64880,Normal
64881,Generic
64882,Normal
64883,Normal
64884,Generic
64885,DoS
64886,Reconnaissance
64887,Normal
64888,Normal
64889,Exploits
64890,Analysis
64891,Fuzzers
64892,Reconnaissance
64893,Reconnaissance
64894,Normal
64895,Fuzzers
64896,Exploits
64897,Generic
64898,Generic
64899,Generic
64900,Generic
64901,Generic
64902,Normal
64903,Generic
64904,Generic
64905,Normal
64906,Normal
64907,Normal
64908,Exploits
64909,Generic
64910,Fuzzers
64911,Fuzzers
64912,Exploits
64913,Reconnaissance
64914,Exploits
64915,Fuzzers
64916,Generic
64917,Exploits
64918,DoS
64919,Generic
64920,Reconnaissance
64921,Fuzzers
64922,Exploits
64923,Exploits
64924,Generic
64925,Generic
64926,Exploits
64927,Fuzzers
64928,Normal
64929,Exploits
64930,Exploits
64931,Normal
64932,DoS
64933,Normal
64934,Exploits
64935,Fuzzers
64936,Generic
64937,Fuzzers
64938,Fuzzers
64939,Exploits
64940,Generic
64941,Generic
64942,Normal
64943,Normal
64944,Normal
64945,Normal
64946,Normal
64947,Reconnaissance
64948,Normal
64949,Normal
64950,Exploits
64951,Normal
64952,Normal
64953,DoS
64954,Exploits
64955,Generic
64956,Normal
64957,Exploits
64958,Fuzzers
64959,Exploits
64960,Generic
64961,Normal
64962,Exploits
64963,DoS
64964,Normal
64965,Reconnaissance
64966,DoS
64967,Normal
64968,Exploits
64969,Exploits
64970,Generic
64971,Exploits
64972,Generic
64973,Normal
64974,Normal
64975,Generic
64976,Normal
64977,Exploits
64978,Fuzzers
64979,Normal
64980,Normal
64981,Normal
64982,Normal
64983,Normal
64984,Fuzzers
64985,Normal
64986,Exploits
64987,Generic
64988,Generic
64989,Reconnaissance
64990,Normal
64991,Reconnaissance
64992,Fuzzers
64993,Normal
64994,Reconnaissance
64995,Normal
64996,Reconnaissance
64997,Shellcode
64998,Exploits
64999,Exploits
65000,Normal
65001,DoS
65002,Exploits
65003,Reconnaissance
65004,Fuzzers
65005,Generic
65006,Normal
65007,Normal
65008,Exploits
65009,Reconnaissance
65010,Normal
65011,Normal
65012,Generic
65013,Generic
65014,Exploits
65015,Fuzzers
65016,Exploits
65017,Exploits
65018,Analysis
65019,Normal
65020,Exploits
65021,DoS
65022,Generic
65023,Fuzzers
65024,Exploits
65025,Normal
65026,Normal
65027,Reconnaissance
65028,Generic
65029,DoS
65030,Normal
65031,Fuzzers
65032,Exploits
65033,Exploits
65034,Generic
65035,Normal
65036,Fuzzers
65037,Exploits
65038,Normal
65039,Normal
65040,Normal
65041,Fuzzers
65042,Fuzzers
65043,Normal
65044,Backdoor
65045,Fuzzers
65046,Generic
65047,Exploits
65048,Generic
65049,Normal
65050,Normal
65051,Normal
65052,Generic
65053,Generic
65054,Generic
65055,Generic
65056,DoS
65057,Fuzzers
65058,Exploits
65059,Normal
65060,Generic
65061,Exploits
65062,Generic
65063,Exploits
65064,Reconnaissance
65065,Normal
65066,Normal
65067,Fuzzers
65068,DoS
65069,Normal
65070,Generic
65071,Generic
65072,Normal
65073,Generic
65074,Shellcode
65075,DoS
65076,Fuzzers
65077,Reconnaissance
65078,Exploits
65079,Normal
65080,Reconnaissance
65081,Exploits
65082,Reconnaissance
65083,Exploits
65084,Exploits
65085,Fuzzers
65086,Exploits
65087,DoS
65088,Exploits
65089,Exploits
65090,DoS
65091,Fuzzers
65092,Generic
65093,Normal
65094,DoS
65095,Exploits
65096,DoS
65097,Exploits
65098,Normal
65099,Reconnaissance
65100,Generic
65101,Generic
65102,Generic
65103,Generic
65104,Normal
65105,Generic
65106,Normal
65107,Exploits
65108,Normal
65109,DoS
65110,Normal
65111,Generic
65112,Normal
65113,Normal
65114,Exploits
65115,Normal
65116,Normal
65117,Normal
65118,Exploits
65119,DoS
65120,Generic
65121,Normal
65122,Generic
65123,Normal
65124,Exploits
65125,Exploits
65126,Reconnaissance
65127,Exploits
65128,Normal
65129,Analysis
65130,Exploits
65131,DoS
65132,Generic
65133,Generic
65134,Normal
65135,Normal
65136,Normal
65137,Exploits
65138,Normal
65139,Exploits
65140,Normal
65141,Normal
65142,Generic
65143,DoS
65144,Exploits
65145,Exploits
65146,Normal
65147,Normal
65148,Generic
65149,Normal
65150,Reconnaissance
65151,Exploits
65152,Fuzzers
65153,Normal
65154,Normal
65155,Exploits
65156,Generic
65157,Exploits
65158,Normal
65159,Normal
65160,Normal
65161,Exploits
65162,Generic
65163,DoS
65164,Generic
65165,Reconnaissance
65166,Normal
65167,Exploits
65168,Generic
65169,Exploits
65170,Exploits
65171,DoS
65172,Exploits
65173,Generic
65174,Fuzzers
65175,Normal
65176,Exploits
65177,Normal
65178,Normal
65179,Generic
65180,Normal
65181,Fuzzers
65182,Normal
65183,Normal
65184,Fuzzers
65185,Generic
65186,Fuzzers
65187,Generic
65188,Normal
65189,Normal
65190,Normal
65191,DoS
65192,Normal
65193,Exploits
65194,Exploits
65195,Generic
65196,Analysis
65197,Generic
65198,DoS
65199,DoS
65200,Exploits
65201,Fuzzers
65202,Normal
65203,Normal
65204,Normal
65205,Exploits
65206,Reconnaissance
65207,Fuzzers
65208,DoS
65209,Exploits
65210,Reconnaissance
65211,Exploits
65212,Normal
65213,Normal
65214,Fuzzers
65215,Normal
65216,Exploits
65217,Exploits
65218,Normal
65219,Generic
65220,Normal
65221,DoS
65222,Fuzzers
65223,Exploits
65224,Normal
65225,Reconnaissance
65226,Exploits
65227,Normal
65228,Exploits
65229,Generic
65230,Exploits
65231,Exploits
65232,Generic
65233,Normal
65234,Normal
65235,Generic
65236,Reconnaissance
65237,Normal
65238,Normal
65239,Fuzzers
65240,Fuzzers
65241,Generic
65242,Normal
65243,Fuzzers
65244,Reconnaissance
65245,Normal
65246,Normal
65247,Normal
65248,Exploits
65249,Normal
65250,Normal
65251,Exploits
65252,Generic
65253,Generic
65254,Exploits
65255,Generic
65256,Normal
65257,Generic
65258,Exploits
65259,Exploits
65260,Generic
65261,Fuzzers
65262,Generic
65263,Reconnaissance
65264,Normal
65265,Normal
65266,Normal
65267,Generic
65268,Exploits
65269,Generic
65270,Exploits
65271,Normal
65272,Generic
65273,Generic
65274,Fuzzers
65275,Normal
65276,Generic
65277,Reconnaissance
65278,Reconnaissance
65279,Exploits
65280,Normal
65281,Reconnaissance
65282,Normal
65283,Normal
65284,Exploits
65285,Exploits
65286,Normal
65287,Generic
65288,Fuzzers
65289,DoS
65290,Exploits
65291,Generic
65292,Fuzzers
65293,Normal
65294,Reconnaissance
65295,Reconnaissance
65296,Exploits
65297,Normal
65298,Exploits
65299,Generic
65300,Generic
65301,DoS
65302,Normal
65303,Normal
65304,Generic
65305,Exploits
65306,DoS
65307,Generic
65308,Normal
65309,DoS
65310,Generic
65311,Normal
65312,Normal
65313,Exploits
65314,Normal
65315,Exploits
65316,Normal
65317,Normal
65318,Exploits
65319,Generic
65320,Fuzzers
65321,Fuzzers
65322,Generic
65323,Generic
65324,Exploits
65325,Fuzzers
65326,DoS
65327,Normal
65328,Normal
65329,Exploits
65330,Normal
65331,Fuzzers
65332,Fuzzers
65333,Exploits
65334,Reconnaissance
65335,Generic
65336,Exploits
65337,Fuzzers
65338,Exploits
65339,Normal
65340,Normal
65341,Fuzzers
65342,Exploits
65343,Normal
65344,Generic
65345,Exploits
65346,DoS
65347,Fuzzers
65348,Fuzzers
65349,DoS
65350,Exploits
65351,Generic
65352,Exploits
65353,Exploits
65354,DoS
65355,Normal
65356,Normal
65357,Fuzzers
65358,Normal
65359,Normal
65360,Normal
65361,Generic
65362,Exploits
65363,Normal
65364,Fuzzers
65365,Generic
65366,Generic
65367,Exploits
65368,DoS
65369,Normal
65370,Analysis
65371,Reconnaissance
65372,Fuzzers
65373,Normal
65374,Exploits
65375,Normal
65376,Fuzzers
65377,Fuzzers
65378,Fuzzers
65379,Normal
65380,Generic
65381,Generic
65382,Fuzzers
65383,Generic
65384,Fuzzers
65385,Exploits
65386,Backdoor
65387,Generic
65388,Generic
65389,Exploits
65390,Exploits
65391,Normal
65392,Fuzzers
65393,Reconnaissance
65394,Generic
65395,Exploits
65396,Exploits
65397,Normal
65398,Exploits
65399,Generic
65400,Exploits
65401,Normal
65402,Normal
65403,Exploits
65404,Normal
65405,Normal
65406,Reconnaissance
65407,Analysis
65408,DoS
65409,Normal
65410,DoS
65411,Fuzzers
65412,Generic
65413,Reconnaissance
65414,Exploits
65415,Generic
65416,Normal
65417,Normal
65418,Normal
65419,Normal
65420,Fuzzers
65421,Normal
65422,Normal
65423,Normal
65424,Generic
65425,Exploits
65426,Generic
65427,Normal
65428,Normal
65429,Normal
65430,Exploits
65431,Generic
65432,Exploits
65433,DoS
65434,Generic
65435,Exploits
65436,Normal
65437,DoS
65438,DoS
65439,Generic
65440,Generic
65441,Normal
65442,Fuzzers
65443,Normal
65444,Normal
65445,Exploits
65446,Generic
65447,Fuzzers
65448,Exploits
65449,Exploits
65450,DoS
65451,Exploits
65452,Analysis
65453,Generic
65454,Generic
65455,Exploits
65456,Generic
65457,Normal
65458,Normal
65459,Generic
65460,Normal
65461,DoS
65462,Exploits
65463,Normal
65464,Fuzzers
65465,Normal
65466,Exploits
65467,Normal
65468,Exploits
65469,DoS
65470,Fuzzers
65471,Reconnaissance
65472,Normal
65473,Normal
65474,Exploits
65475,Normal
65476,Normal
65477,Normal
65478,Generic
65479,Generic
65480,Generic
65481,Exploits
65482,Generic
65483,Normal
65484,Exploits
65485,Exploits
65486,Exploits
65487,Generic
65488,Normal
65489,Normal
65490,Backdoor
65491,Exploits
65492,Exploits
65493,Generic
65494,Exploits
65495,Generic
65496,Generic
65497,Normal
65498,DoS
65499,Exploits
65500,Exploits
65501,Generic
65502,Reconnaissance
65503,Normal
65504,Normal
65505,DoS
65506,DoS
65507,Fuzzers
65508,Normal
65509,Normal
65510,Normal
65511,Generic
65512,Generic
65513,Reconnaissance
65514,Analysis
65515,Generic
65516,Fuzzers
65517,DoS
65518,Fuzzers
65519,Backdoor
65520,Generic
65521,Normal
65522,Generic
65523,Fuzzers
65524,Normal
65525,Normal
65526,Fuzzers
65527,Generic
65528,Backdoor
65529,Exploits
65530,Exploits
65531,Reconnaissance
65532,Normal
65533,Exploits
65534,Fuzzers
65535,Normal
65536,Normal
65537,Generic
65538,Generic
65539,Normal
65540,DoS
65541,Generic
65542,Reconnaissance
65543,Generic
65544,Generic
65545,Generic
65546,Generic
65547,Exploits
65548,Exploits
65549,Normal
65550,Analysis
65551,Normal
65552,Fuzzers
65553,Normal
65554,Normal
65555,Exploits
65556,Fuzzers
65557,Normal
65558,Fuzzers
65559,Generic
65560,Fuzzers
65561,Generic
65562,Exploits
65563,Exploits
65564,Normal
65565,Generic
65566,DoS
65567,Exploits
65568,Normal
65569,Normal
65570,Normal
65571,Exploits
65572,Normal
65573,Exploits
65574,Normal
65575,Exploits
65576,Normal
65577,Normal
65578,Normal
65579,Normal
65580,Normal
65581,Generic
65582,Generic
65583,Normal
65584,Normal
65585,Normal
65586,DoS
65587,Exploits
65588,Generic
65589,Exploits
65590,Generic
65591,Exploits
65592,Generic
65593,Reconnaissance
65594,Generic
65595,Normal
65596,Exploits
65597,Generic
65598,Exploits
65599,Normal
65600,DoS
65601,Exploits
65602,Fuzzers
65603,Normal
65604,Exploits
65605,Exploits
65606,Normal
65607,Fuzzers
65608,Generic
65609,Normal
65610,Generic
65611,Exploits
65612,Generic
65613,Generic
65614,Exploits
65615,Exploits
65616,Backdoor
65617,Normal
65618,Fuzzers
65619,Exploits
65620,Normal
65621,Generic
65622,Generic
65623,Exploits
65624,Generic
65625,DoS
65626,Exploits
65627,DoS
65628,Exploits
65629,Exploits
65630,DoS
65631,Normal
65632,Generic
65633,Normal
65634,DoS
65635,Generic
65636,Fuzzers
65637,Generic
65638,Generic
65639,Exploits
65640,Fuzzers
65641,Normal
65642,Normal
65643,Generic
65644,Generic
65645,Backdoor
65646,DoS
65647,Reconnaissance
65648,Normal
65649,Exploits
65650,Normal
65651,Reconnaissance
65652,Fuzzers
65653,DoS
65654,Normal
65655,Exploits
65656,Generic
65657,Exploits
65658,Generic
65659,DoS
65660,Exploits
65661,Normal
65662,Exploits
65663,Normal
65664,Exploits
65665,Normal
65666,Generic
65667,Generic
65668,Fuzzers
65669,Generic
65670,Fuzzers
65671,Normal
65672,Generic
65673,Backdoor
65674,Generic
65675,Normal
65676,Fuzzers
65677,Exploits
65678,Fuzzers
65679,Normal
65680,Reconnaissance
65681,Generic
65682,Normal
65683,Normal
65684,Generic
65685,Normal
65686,Exploits
65687,DoS
65688,Fuzzers
65689,Normal
65690,Exploits
65691,Reconnaissance
65692,Reconnaissance
65693,Normal
65694,Normal
65695,Exploits
65696,Generic
65697,Normal
65698,Exploits
65699,Exploits
65700,Normal
65701,Generic
65702,Generic
65703,Generic
65704,Generic
65705,Fuzzers
65706,Normal
65707,Generic
65708,Normal
65709,Fuzzers
65710,Normal
65711,Exploits
65712,Exploits
65713,Normal
65714,Generic
65715,Exploits
65716,Generic
65717,DoS
65718,Normal
65719,Backdoor
65720,Exploits
65721,Normal
65722,Generic
65723,Normal
65724,DoS
65725,Generic
65726,Exploits
65727,Fuzzers
65728,Normal
65729,Fuzzers
65730,Normal
65731,Normal
65732,Generic
65733,Reconnaissance
65734,Generic
65735,Normal
65736,Generic
65737,Exploits
65738,Fuzzers
65739,Normal
65740,Exploits
65741,Normal
65742,Fuzzers
65743,Normal
65744,Analysis
65745,Normal
65746,Generic
65747,Exploits
65748,Exploits
65749,DoS
65750,Fuzzers
65751,Generic
65752,Exploits
65753,Generic
65754,Normal
65755,Generic
65756,Reconnaissance
65757,Normal
65758,Normal
65759,Exploits
65760,Generic
65761,Normal
65762,Fuzzers
65763,Generic
65764,Generic
65765,Normal
65766,Analysis
65767,Normal
65768,Exploits
65769,Normal
65770,Generic
65771,Normal
65772,Generic
65773,Exploits
65774,Normal
65775,Generic
65776,Analysis
65777,Normal
65778,Reconnaissance
65779,Exploits
65780,Normal
65781,Reconnaissance
65782,Reconnaissance
65783,Normal
65784,Exploits
65785,Normal
65786,Fuzzers
65787,Exploits
65788,Exploits
65789,Fuzzers
65790,Exploits
65791,Exploits
65792,Fuzzers
65793,Fuzzers
65794,Normal
65795,Fuzzers
65796,Fuzzers
65797,Generic
65798,Exploits
65799,Normal
65800,Reconnaissance
65801,Generic
65802,Exploits
65803,Generic
65804,Fuzzers
65805,Normal
65806,Normal
65807,Generic
65808,Exploits
65809,Exploits
65810,Generic
65811,Normal
65812,DoS
65813,Generic
65814,Fuzzers
65815,Exploits
65816,Normal
65817,Fuzzers
65818,Reconnaissance
65819,Analysis
65820,Normal
65821,Normal
65822,Generic
65823,Reconnaissance
65824,Normal
65825,Normal
65826,Normal
65827,Generic
65828,Fuzzers
65829,Fuzzers
65830,Exploits
65831,Normal
65832,Generic
65833,Exploits
65834,Normal
65835,Exploits
65836,Exploits
65837,Normal
65838,Generic
65839,Fuzzers
65840,Fuzzers
65841,Normal
65842,Normal
65843,Reconnaissance
65844,Generic
65845,Normal
65846,Generic
65847,Generic
65848,Fuzzers
65849,Generic
65850,Fuzzers
65851,Fuzzers
65852,Exploits
65853,Normal
65854,Fuzzers
65855,DoS
65856,Generic
65857,Normal
65858,Normal
65859,Normal
65860,Generic
65861,Generic
65862,Fuzzers
65863,Normal
65864,Exploits
65865,Generic
65866,Generic
65867,Generic
65868,Fuzzers
65869,Normal
65870,DoS
65871,Generic
65872,Exploits
65873,Fuzzers
65874,DoS
65875,Normal
65876,Exploits
65877,Generic
65878,Normal
65879,Normal
65880,Normal
65881,Normal
65882,Normal
65883,Generic
65884,Normal
65885,Normal
65886,Generic
65887,Normal
65888,Fuzzers
65889,Fuzzers
65890,Normal
65891,Exploits
65892,Reconnaissance
65893,Exploits
65894,Normal
65895,Exploits
65896,Shellcode
65897,Fuzzers
65898,DoS
65899,Fuzzers
65900,Exploits
65901,Normal
65902,Normal
65903,Exploits
65904,Generic
65905,Reconnaissance
65906,Generic
65907,Normal
65908,Normal
65909,Generic
65910,Exploits
65911,Generic
65912,Normal
65913,Normal
65914,Exploits
65915,Generic
65916,Normal
65917,Generic
65918,Exploits
65919,Fuzzers
65920,Exploits
65921,Normal
65922,Generic
65923,Exploits
65924,Generic
65925,Shellcode
65926,Normal
65927,Normal
65928,Generic
65929,Exploits
65930,Normal
65931,Generic
65932,Normal
65933,Normal
65934,Generic
65935,Fuzzers
65936,Exploits
65937,Normal
65938,Fuzzers
